tile,iou,dice,precision,recall,pred_foreground_pct,target_foreground_pct,split
SV_Copenhagen_55.6778_12.5879.tif,0.4526996947341643,0.6232529632588734,0.49023760330578514,0.8553275856889663,44.3115234375,25.397491455078125,copenhagen
SV_Copenhagen_55.6760_12.5538.tif,0.41739676133287396,0.5889624877375443,0.46979391723450226,0.7891357450273351,27.54364013671875,16.397476196289062,copenhagen
SV_Copenhagen_55.6771_12.5562.tif,0.5159782672197231,0.6807198735982118,0.5980498374864572,0.7899114569358734,22.5341796875,17.06085205078125,copenhagen
SV_Copenhagen_55.7006_12.5497.tif,0.5164509169363538,0.6811310688244709,0.5677832450164018,0.8510225886669,60.4705810546875,40.34461975097656,copenhagen
SV_Copenhagen_55.6800_12.5458.tif,0.6276146226001578,0.7712078939147483,0.7181030332209918,0.8327943605611521,57.0465087890625,49.19013977050781,copenhagen
SV_Copenhagen_55.6773_12.5630.tif,0.5784534560551139,0.7329369818743853,0.8206910792951542,0.6621366463569434,38.7939453125,48.08349609375,copenhagen
SV_Copenhagen_55.6700_12.5591.tif,0.6485896087455204,0.7868418013856813,0.7340827803154356,0.8477717229023589,70.819091796875,61.322021484375,copenhagen
SV_Copenhagen_55.6971_12.5868.tif,0.6025096286955688,0.7519575769238993,0.725076699765777,0.7809083076485793,46.25396728515625,42.94700622558594,copenhagen
SV_Copenhagen_55.6756_12.5320.tif,0.32428369860391243,0.48974958907336713,0.36592312862034754,0.7402443958889698,47.67913818359375,23.569107055664062,copenhagen
SV_Copenhagen_55.7007_12.5547.tif,0.4900448875058519,0.6577585569601537,0.5476957485226527,0.8231820144328625,37.1826171875,24.73907470703125,copenhagen
SV_Copenhagen_55.6957_12.5868.tif,0.4607119646750849,0.6308046703479476,0.546050737157337,0.7467022365726886,52.99072265625,38.751220703125,copenhagen
SV_Copenhagen_55.6799_12.5391.tif,0.5794901585565883,0.7337686220041452,0.6933033524121014,0.7792502596244865,46.65374755859375,41.50810241699219,copenhagen
SV_Copenhagen_55.6828_12.5608.tif,0.5654447520501593,0.7224078030344204,0.652695515532455,0.8087922786717967,50.494384765625,40.74897766113281,copenhagen
SV_Copenhagen_55.6971_12.5879.tif,0.5335598727206338,0.6958448538094104,0.6022880215343204,0.8238123180651916,45.34912109375,33.15467834472656,copenhagen
SV_Copenhagen_55.6778_12.5891.tif,0.42338350979400324,0.5948973089554433,0.43333809404791657,0.9485345838218054,42.73529052734375,19.52362060546875,copenhagen
SV_Copenhagen_55.6813_12.5534.tif,0.46593850329328435,0.635686288676553,0.5600671568159394,0.734912712996993,47.94158935546875,36.53564453125,copenhagen
SV_Copenhagen_55.6757_12.5394.tif,0.5897931424069215,0.7419746968010996,0.689487678565222,0.8031112730511528,43.90106201171875,37.689971923828125,copenhagen
SV_Copenhagen_55.6785_12.5561.tif,0.2905525418846911,0.4502761917161084,0.3198319594166138,0.7604120861863183,28.875732421875,12.145233154296875,copenhagen
